bodyparts,nose,nose,nose,belly_top,belly_top,belly_top,belly_middle,belly_middle,belly_middle,belly_bottom,belly_bottom,belly_bottom,pawfrontL,pawfrontL,pawfrontL,pawfrontR,pawfrontR,pawfrontR,pawbackL,pawbackL,pawbackL,pawbackR,pawbackR,pawbackR,tailbase,tailbase,tailbase,tailmiddle_1,tailmiddle_1,tailmiddle_1,tailmiddle_2,tailmiddle_2,tailmiddle_2,tailtip,tailtip,tailtip
470,590.145,92.035,1.0,645.631,76.125,1.0,670.638,68.423,0.9850000143051147,699.917,68.141,0.1560000032186508,638.283,60.962,1.0,675.12,89.655,1.0,754.902,51.179,0.3339999914169311,723.079,99.431,0.9950000047683716,762.726,78.56,0.9700000286102296,790.347,99.798,0.9980000257492064,808.354,147.704,0.9869999885559082,807.064,177.839,0.9959999918937684
471,592.217,92.848,1.0,645.652,76.583,1.0,692.987,69.366,0.9729999899864196,723.891,76.451,0.734000027179718,638.211,60.545,1.0,674.005,89.672,1.0,746.443,43.757,0.2179999947547912,713.555,96.311,0.9990000128746032,747.742,84.037,0.9860000014305116,787.848,105.727,0.9879999756813048,807.845,157.415,0.9980000257492064,801.782,194.981,0.9929999709129332
472,586.595,91.941,1.0,647.12,76.641,1.0,683.092,69.787,0.9760000109672546,716.966,69.723,0.9570000171661376,638.467,60.781,1.0,672.09,90.235,1.0,745.93,43.858,0.9940000176429749,712.867,94.826,1.0,755.091,79.733,1.0,787.485,105.927,0.9990000128746032,807.502,156.297,0.9800000190734864,801.761,188.223,0.9879999756813048
473,578.454,98.966,1.0,648.113,76.187,1.0,682.574,68.51,0.7599999904632568,716.642,68.781,0.906000018119812,638.674,61.371,1.0,664.589,92.623,1.0,745.806,44.425,0.996999979019165,711.461,94.876,1.0,750.076,78.428,1.0,785.967,105.634,0.9980000257492064,808.579,155.758,0.9950000047683716,803.883,189.174,0.9279999732971193
474,571.683,97.491,1.0,642.848,77.899,1.0,683.682,69.317,0.9980000257492064,714.641,68.555,0.9980000257492064,637.872,61.142,1.0,637.296,98.582,1.0,742.771,43.636,0.296999990940094,710.401,94.667,1.0,746.155,78.703,1.0,780.49,101.588,0.9990000128746032,807.789,150.026,0.9990000128746032,810.419,189.352,0.9340000152587892
475,,,,643.615,74.775,0.9539999961853028,676.488,68.624,0.9990000128746032,709.575,68.667,0.9879999756813048,636.698,60.23,0.8859999775886536,639.499,60.554,1.0,,,,712.196,94.051,1.0,739.472,76.969,1.0,774.96,92.765,1.0,808.158,139.551,0.9959999918937684,805.586,187.778,0.9990000128746032
476,556.636,91.573,1.0,612.88,90.155,0.996999979019165,668.032,74.878,0.8949999809265137,708.721,67.852,0.9980000257492064,636.439,61.479,0.996999979019165,637.75,60.646,0.9980000257492064,,,,712.139,95.839,1.0,737.197,74.724,1.0,773.864,94.23,1.0,804.895,131.816,0.9980000257492064,807.545,172.872,1.0
477,554.946,88.762,1.0,604.243,90.054,0.9829999804496764,677.188,67.005,0.9919999837875366,701.289,68.779,0.9359999895095824,635.615,60.999,0.9819999933242798,596.621,105.672,1.0,699.515,35.86,0.8870000243186951,710.983,95.745,1.0,731.553,74.045,1.0,770.821,91.751,1.0,800.149,124.719,0.9980000257492064,807.284,170.981,1.0
478,548.874,89.31,1.0,650.48,53.005,0.8450000286102295,667.695,68.018,0.9900000095367432,700.529,69.681,0.9409999847412108,677.303,36.899,0.9980000257492064,597.029,105.553,1.0,682.451,38.281,0.953000009059906,710.095,94.218,1.0,728.961,73.336,1.0,770.366,92.03,1.0,795.338,117.179,1.0,809.522,163.023,1.0
479,544.755,88.971,1.0,650.121,61.215,0.7200000286102295,665.678,68.215,0.9860000014305116,694.245,67.416,0.9639999866485596,634.631,61.363,1.0,596.89,105.717,1.0,664.754,41.472,1.0,715.24,97.238,1.0,726.444,71.477,1.0,760.692,86.306,1.0,796.389,118.095,1.0,810.045,160.765,1.0
480,,,,613.648,91.372,0.2910000085830688,667.451,72.412,0.9990000128746032,693.257,66.504,1.0,633.733,61.989,1.0,635.704,66.748,0.25,663.82,44.488,1.0,713.84,98.254,1.0,723.299,69.614,1.0,758.562,82.975,1.0,794.514,113.456,1.0,809.148,156.657,1.0
481,,,,618.348,83.366,0.2910000085830688,659.867,73.671,1.0,684.697,68.079,0.9990000128746032,626.911,59.536,0.9959999918937684,595.123,107.425,1.0,664.145,43.621,1.0,712.683,96.808,1.0,715.962,66.302,1.0,758.09,79.826,1.0,794.906,113.833,1.0,806.676,162.604,1.0
482,,,,612.699,84.249,0.5249999761581421,653.147,74.951,0.996999979019165,684.588,69.245,0.9990000128746032,603.157,68.143,0.9520000219345092,596.468,106.708,1.0,665.215,44.363,1.0,712.303,96.035,1.0,714.482,66.244,1.0,761.325,79.191,1.0,794.117,114.782,0.9990000128746032,806.036,156.339,1.0
483,,,,578.728,82.302,0.9879999756813048,652.518,74.302,0.9929999709129332,683.773,68.805,0.9990000128746032,582.602,69.396,1.0,596.967,105.201,1.0,665.826,44.76,1.0,710.121,96.737,1.0,713.603,67.28,1.0,756.208,82.076,1.0,793.751,115.781,0.9990000128746032,802.04,160.535,1.0
484,,,,573.163,83.73,0.9639999866485596,652.729,74.238,0.9829999804496764,679.517,68.733,0.9990000128746032,566.027,70.808,0.9990000128746032,596.806,106.718,1.0,666.246,43.337,1.0,705.146,95.59,1.0,712.481,66.774,1.0,756.578,84.372,1.0,789.488,122.094,0.9089999794960022,,,
485,,,,572.378,86.374,0.9959999918937684,646.172,74.451,0.9950000047683716,675.069,68.568,1.0,564.533,74.987,1.0,596.731,106.678,1.0,666.008,43.652,1.0,706.636,92.117,1.0,705.745,66.374,1.0,746.866,80.797,1.0,778.859,117.151,0.8230000138282776,788.41,156.001,0.1930000036954879
486,,,,617.756,91.965,0.402999997138977,644.191,69.133,0.9990000128746032,668.963,69.556,1.0,564.081,76.515,1.0,596.915,106.532,1.0,665.341,42.878,1.0,688.66,98.211,1.0,704.658,69.664,1.0,746.781,86.172,1.0,778.06,118.189,0.8450000286102295,789.296,156.193,0.4189999997615814
487,521.096,100.74,0.8809999823570251,616.744,91.73,0.3440000116825104,636.722,75.451,0.9769999980926514,665.978,70.78,1.0,566.447,76.529,1.0,598.028,106.628,1.0,665.092,42.731,1.0,674.966,103.958,1.0,703.532,74.669,1.0,744.154,86.786,1.0,776.475,116.944,0.9660000205039978,787.509,161.164,1.0
488,,,,578.015,86.453,0.9890000224113464,636.576,75.728,0.9929999709129332,665.658,70.436,1.0,566.886,75.802,0.9990000128746032,598.647,106.769,1.0,664.914,43.178,1.0,677.055,103.281,1.0,700.998,70.695,1.0,743.616,88.591,1.0,774.828,119.598,0.9980000257492064,784.51,164.241,1.0
489,,,,572.332,87.083,0.9679999947547911,636.021,82.598,0.9950000047683716,666.001,75.268,0.9990000128746032,565.918,75.894,1.0,598.67,106.871,1.0,665.027,43.839,1.0,680.408,102.545,1.0,698.532,72.108,1.0,743.654,91.029,1.0,775.187,121.201,0.9940000176429749,783.198,167.373,1.0
490,516.985,89.767,0.6140000224113464,571.84,91.925,0.9850000143051147,636.134,81.726,0.996999979019165,662.181,70.802,1.0,565.363,75.502,1.0,598.502,106.937,1.0,665.52,44.099,1.0,680.494,102.917,1.0,694.985,72.195,1.0,743.278,92.182,1.0,775.666,121.491,0.9980000257492064,787.14,168.48,1.0
491,516.435,90.149,0.6589999794960022,571.808,88.36,0.9869999885559082,636.445,81.868,1.0,665.155,75.057,1.0,564.482,75.793,1.0,598.337,106.651,1.0,665.163,44.288,1.0,679.686,103.789,1.0,693.858,72.747,1.0,741.492,93.218,1.0,774.18,122.573,0.9980000257492064,783.662,166.513,1.0
492,,,,572.097,92.098,0.8960000276565552,636.271,81.437,0.996999979019165,665.591,75.42,0.9990000128746032,566.644,76.377,0.996999979019165,598.708,107.046,1.0,666.023,45.08,1.0,679.775,103.494,1.0,693.956,70.464,1.0,740.367,91.727,1.0,772.238,123.397,0.9990000128746032,779.006,169.248,1.0
493,,,,571.395,86.819,0.921999990940094,629.349,81.356,0.9980000257492064,665.493,75.291,0.9990000128746032,567.105,76.209,0.9980000257492064,598.774,106.95,1.0,666.182,44.862,1.0,679.572,103.676,1.0,695.021,70.259,1.0,742.662,91.012,1.0,772.365,123.171,0.996999979019165,780.604,169.451,1.0
494,,,,578.808,86.928,0.9800000190734864,629.284,81.929,0.9990000128746032,665.486,75.552,1.0,568.563,76.009,0.996999979019165,598.893,106.428,1.0,666.324,44.945,1.0,679.465,104.087,1.0,695.952,70.679,1.0,743.02,90.199,1.0,772.869,121.017,0.996999979019165,781.688,162.736,1.0
495,515.723,88.961,0.996999979019165,571.866,87.741,0.99099999666214,636.112,81.654,0.9940000176429749,665.588,75.289,0.9990000128746032,566.882,75.983,1.0,598.313,107.109,1.0,666.198,44.993,1.0,679.131,104.276,1.0,696.997,70.67,1.0,744.151,89.214,1.0,775.086,121.09,0.9959999918937684,788.486,162.617,1.0
496,517.864,98.977,1.0,572.092,88.221,0.9980000257492064,636.308,82.61,0.9919999837875366,665.78,75.282,1.0,567.071,75.547,1.0,598.77,106.672,1.0,666.287,44.766,1.0,679.149,104.635,1.0,698.384,70.574,1.0,745.546,88.272,1.0,774.797,121.61,0.9789999723434448,789.46,161.727,1.0
497,522.28,101.054,0.996999979019165,572.847,87.303,0.9980000257492064,636.511,81.948,0.9879999756813048,665.648,75.632,0.9990000128746032,566.974,75.152,1.0,598.117,106.923,1.0,666.088,44.878,1.0,679.264,104.532,1.0,698.069,70.473,1.0,746.578,88.288,1.0,776.057,118.829,0.959999978542328,792.057,157.852,1.0
498,522.876,100.713,0.9890000224113464,572.745,87.814,0.9990000128746032,636.225,76.337,0.9679999947547911,665.532,75.693,0.9990000128746032,566.887,75.144,1.0,597.443,107.014,1.0,665.917,44.64,1.0,679.954,104.316,1.0,697.593,71.004,1.0,744.333,90.178,1.0,777.263,118.668,0.9269999861717224,792.721,158.077,1.0
499,521.168,100.758,0.9490000009536744,571.748,87.888,0.996999979019165,636.159,76.318,0.9789999723434448,665.477,75.615,0.9990000128746032,567.65,75.194,1.0,597.469,107.252,1.0,666.218,44.851,1.0,680.552,103.824,1.0,695.53,70.751,1.0,745.464,88.4,1.0,777.556,118.73,0.944000005722046,792.665,157.909,1.0
500,517.234,101.864,0.9950000047683716,571.348,86.989,0.9940000176429749,635.84,75.817,0.972000002861023,661.86,75.32,0.9990000128746032,567.005,75.628,1.0,597.836,105.904,1.0,665.52,44.63,1.0,679.14,103.429,1.0,698.152,70.092,1.0,740.283,87.261,1.0,775.779,119.594,0.9860000014305116,789.401,158.364,1.0
